ts_decision,ts_fill,ts_exit,i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,ts_decision_utc,ts_fill_utc,ts_exit_utc,m5_close
2024-01-12 08:45:00,2024-01-12 08:50:00,2024-01-12 09:33:00,360972.0,1798311.0,1798354.0,360981.0,1.0,1.0,2050.0,2047.5586208321336,2060.0,1.0835017871275554,0.01,2053.53,2060.0,2.0,1.0,1.0,-1.0,0.0,0.0,5.971379167866644,4653.183056103751,4659.653056103751,2.4413791678663777,0.29,9.0,BREAK_LONG,TARGET,2024-01-12 13:45:00,2024-01-12 13:50:00,2024-01-12 14:33:00,2053.385
2024-01-14 21:00:00,2024-01-14 21:05:00,2024-01-15 01:04:00,361107.0,1798981.0,1799220.0,361155.0,1.0,1.0,2050.0,2049.0358903299025,2060.0,8.143542032485286,0.09,2050.235,2054.405,3.0,1.0,1.0,-1.0,0.0,1.0,10.791987030878772,4659.653056103751,4697.183056103751,0.9641096700972932,0.29,48.0,BREAK_LONG,TIME,2024-01-15 02:00:00,2024-01-15 02:05:00,2024-01-15 06:04:00,2050.09
2024-01-16 08:50:00,2024-01-16 08:55:00,2024-01-16 12:07:00,361525.0,1801066.0,1801258.0,361564.0,-1.0,4.0,2040.0,2046.2794800414672,2030.0,1.0388904420726508,0.02,2038.295,2030.0,2.0,1.0,1.0,1.0,1.0,1.0,15.968960082934244,4697.183056103751,4713.7730561037515,2.4889600829344523,0.29,39.0,REV_SHORT,TARGET,2024-01-16 13:50:00,2024-01-16 13:55:00,2024-01-16 17:07:00,2038.44
2024-01-17 09:20:00,2024-01-17 09:25:00,2024-01-17 09:56:00,361807.0,1802471.0,1802502.0,361814.0,1.0,3.0,2020.0,2016.5299638814442,2030.0,2.480597003725695,0.03,2020.4,2016.5299638814442,1.0,-1.0,-1.0,-1.0,0.0,1.0,11.610108355667533,4713.7730561037515,4702.162947748084,2.240072237111744,0.29,7.0,REV_LONG,STOP,2024-01-17 14:20:00,2024-01-17 14:25:00,2024-01-17 14:56:00,2020.255
2024-01-18 13:45:00,2024-01-18 13:50:00,2024-01-18 15:31:00,362136.0,1804111.0,1804212.0,362157.0,-1.0,4.0,2020.0,2021.6297868788547,2010.0,5.479759249341111,0.13,2019.835,2021.6297868788547,1.0,-1.0,-1.0,1.0,1.0,1.0,23.332229425110654,4702.162947748084,4678.830718322974,1.339573757709245,0.29,21.0,REV_SHORT,STOP,2024-01-18 18:45:00,2024-01-18 18:50:00,2024-01-18 20:31:00,2019.98
2024-01-19 05:15:00,2024-01-19 05:20:00,2024-01-19 05:31:00,362310.0,1804976.0,1804987.0,362313.0,1.0,1.0,2030.0,2029.0790629893297,2040.0,5.255057853706423,0.13,2030.825,2029.0790629893297,1.0,1.0,1.0,1.0,0.0,0.0,22.697181138714313,4678.830718322974,4656.13353718426,0.9209370106702798,0.29,3.0,BREAK_LONG,STOP,2024-01-19 10:15:00,2024-01-19 10:20:00,2024-01-19 10:31:00,2030.68
2024-01-28 19:40:00,2024-01-28 19:45:00,2024-01-28 23:44:00,363851.0,1812651.0,1812890.0,363899.0,1.0,3.0,2020.0,2018.7073090725444,2030.0,5.55526232098647,0.06,2020.43,2027.09,3.0,1.0,-1.0,-1.0,0.0,1.0,10.336145564734124,4656.13353718426,4696.093537184259,1.305381854911143,0.29,48.0,REV_LONG,TIME,2024-01-29 00:40:00,2024-01-29 00:45:00,2024-01-29 04:44:00,2020.285
2024-01-29 04:30:00,2024-01-29 04:35:00,2024-01-29 04:41:00,363957.0,1813181.0,1813187.0,363959.0,1.0,3.0,2030.0,2028.982712046725,2040.0,7.177381773877602,0.08,2030.33,2028.982712046725,1.0,1.0,1.0,-1.0,1.0,1.0,10.778303626198976,4696.093537184259,4685.31523355806,0.994575906549904,0.29,2.0,REV_LONG,STOP,2024-01-29 09:30:00,2024-01-29 09:35:00,2024-01-29 09:41:00,2030.185
2024-01-29 15:25:00,2024-01-29 15:30:00,2024-01-29 16:58:00,364088.0,1813836.0,1813924.0,364106.0,1.0,1.0,2030.0,2028.5713892228212,2040.0,1.52364606708343,0.02,2033.1,2032.385,4.0,1.0,1.0,-1.0,0.0,0.0,9.057221554357511,4685.31523355806,4683.88523355806,1.4286107771788337,0.29,18.0,BREAK_LONG,SESSION,2024-01-29 20:25:00,2024-01-29 20:30:00,2024-01-29 21:58:00,2032.955
2024-01-31 10:00:00,2024-01-31 10:05:00,2024-01-31 11:08:00,364575.0,1816261.0,1816324.0,364588.0,1.0,1.0,2050.0,2047.7996731722499,2060.0,1.5415617030952238,0.04,2052.6,2047.7996731722499,1.0,1.0,1.0,1.0,0.0,0.0,19.201307311000164,4683.88523355806,4664.683926247059,2.2003268277501298,0.29,13.0,BREAK_LONG,STOP,2024-01-31 15:00:00,2024-01-31 15:05:00,2024-01-31 16:08:00,2052.455
2024-01-31 14:50:00,2024-01-31 14:55:00,2024-01-31 15:03:00,364633.0,1816551.0,1816559.0,364635.0,-1.0,4.0,2050.0,2052.389030885467,2040.0,1.250901410851317,0.02,2046.885,2040.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,11.008061770934091,4664.683926247059,4678.453926247059,2.93806177093362,0.29,2.0,REV_SHORT,TARGET,2024-01-31 19:50:00,2024-01-31 19:55:00,2024-01-31 20:03:00,2047.03
2024-02-01 05:20:00,2024-02-01 05:25:00,2024-02-01 08:40:00,364795.0,1817356.0,1817551.0,364835.0,-1.0,2.0,2040.0,2041.031744433689,2030.0,4.10316772962094,0.1,2038.8700000000001,2041.031744433689,1.0,1.0,1.0,1.0,0.0,0.0,21.617444336889093,4678.453926247059,4656.83648191017,1.0317444336890014,0.29,40.0,BREAK_SHORT,STOP,2024-02-01 10:20:00,2024-02-01 10:25:00,2024-02-01 13:40:00,2039.015
2024-02-04 18:10:00,2024-02-04 18:15:00,2024-02-04 22:14:00,365213.0,1819436.0,1819675.0,365261.0,-1.0,4.0,2040.0,2042.7624074476985,2030.0,3.1538785675249126,0.07,2039.69,2033.105,3.0,1.0,0.0,1.0,0.0,1.0,21.50685213388897,4656.83648191017,4702.93148191017,0.8948148953967152,0.29,48.0,REV_SHORT,TIME,2024-02-04 23:10:00,2024-02-04 23:15:00,2024-02-05 03:14:00,2039.835
2024-02-08 09:40:00,2024-02-08 09:45:00,2024-02-08 13:03:00,366227.0,1824491.0,1824689.0,366267.0,-1.0,4.0,2030.0,2035.2065007791905,2020.0,1.6370413117893128,0.04,2029.44,2035.2065007791905,1.0,1.0,1.0,1.0,0.0,1.0,23.06600311676175,4702.93148191017,4679.865478793408,2.343001558380594,0.29,40.0,REV_SHORT,STOP,2024-02-08 14:40:00,2024-02-08 14:45:00,2024-02-08 18:03:00,2029.585
2024-02-16 08:45:00,2024-02-16 08:50:00,2024-02-16 10:44:00,367872.0,1832686.0,1832800.0,367895.0,1.0,3.0,2000.0,1994.2432298904487,2010.0,1.2392049000100163,0.03,2001.28,2010.0,2.0,-1.0,-1.0,1.0,1.0,1.0,21.110310328653895,4679.865478793408,4706.025478793408,1.8335402191030097,0.29,23.0,REV_LONG,TARGET,2024-02-16 13:45:00,2024-02-16 13:50:00,2024-02-16 15:44:00,2001.135
2024-02-19 00:50:00,2024-02-19 00:55:00,2024-02-19 03:47:00,368053.0,1833586.0,1833758.0,368088.0,1.0,1.0,2020.0,2019.2901233769694,2030.0,3.6466160123349125,0.1,2021.595,2019.2901233769694,1.0,1.0,1.0,1.0,0.0,0.0,23.048766230306228,4706.025478793408,4682.976712563102,0.7098766230305664,0.29,35.0,BREAK_LONG,STOP,2024-02-19 05:50:00,2024-02-19 05:55:00,2024-02-19 08:47:00,2021.45
2024-02-21 00:25:00,2024-02-21 00:30:00,2024-02-21 01:49:00,368600.0,1836311.0,1836390.0,368616.0,1.0,3.0,2030.0,2029.2102304430316,2040.0,7.1140145677323465,0.17,2030.54,2029.2102304430316,1.0,1.0,1.0,1.0,1.0,1.0,22.606082468462095,4682.976712563102,4660.370630094641,0.5695391139367091,0.29,16.0,REV_LONG,STOP,2024-02-21 05:25:00,2024-02-21 05:30:00,2024-02-21 06:49:00,2030.395
2024-02-22 05:25:00,2024-02-22 05:30:00,2024-02-22 06:03:00,368936.0,1837986.0,1838019.0,368943.0,1.0,3.0,2030.0,2028.8170542926164,2040.0,5.644864215357825,0.13,2030.5,2028.8170542926164,1.0,1.0,1.0,1.0,0.0,1.0,21.87829419598711,4660.370630094641,4638.492335898653,0.9058914147673265,0.29,7.0,REV_LONG,STOP,2024-02-22 10:25:00,2024-02-22 10:30:00,2024-02-22 11:03:00,2030.355
2024-02-23 02:15:00,2024-02-23 02:20:00,2024-02-23 03:43:00,369174.0,1839171.0,1839254.0,369191.0,1.0,3.0,2020.0,2019.2426127252083,2030.0,4.215987999090984,0.11,2021.305,2019.2426127252083,1.0,-1.0,-1.0,1.0,1.0,0.0,22.686260022708893,4638.492335898653,4615.806075875945,0.8447745495834257,0.29,17.0,REV_LONG,STOP,2024-02-23 07:15:00,2024-02-23 07:20:00,2024-02-23 08:43:00,2021.16
