target_vol_is,max_lev_is,vol_floor_is,cagr_pct_is,equity_dd_pct_is,sharpe_is,profit_factor_is,recovery_factor_is,trades_is,net_profit_is,years_is,vt_r,lev_r,vfl_r,calmar_is,cagr_robust,sharpe_robust,target_vol_oos,max_lev_oos,vol_floor_oos,cagr_pct_oos,equity_dd_pct_oos,sharpe_oos,profit_factor_oos,recovery_factor_oos,trades_oos,net_profit_oos,years_oos,calmar_oos
0.25,56.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,56.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,56.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,56.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,56.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,56.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,56.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,56.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,56.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,64.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,64.0,0.01,0.7719394457268935,6.110466666666666,0.9906333333333333,0.25,64.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,64.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,64.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,64.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,64.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,64.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,64.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,64.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,64.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,64.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,64.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,64.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,64.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,64.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,64.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,64.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,64.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,64.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,64.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,72.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,72.0,0.01,0.7719394457268935,6.110466666666666,0.9906333333333333,0.25,72.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,72.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,72.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,72.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,72.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,72.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,72.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,72.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,72.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,72.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,72.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,72.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,72.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,72.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,72.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,72.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,72.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,72.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,72.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,72.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,72.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,72.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,80.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,80.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,80.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,80.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,80.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,80.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,80.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,80.0,0.05,0.8994868428903873,6.0887666666666656,1.1541333333333332,0.25,80.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,80.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,80.0,0.06,0.6520753124835188,4.878666666666667,0.9951666666666665,0.25,80.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,80.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,80.0,0.07,0.583716294778805,4.2009,0.9379666666666665,0.25,80.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,80.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,80.0,0.01,0.7719394457268935,6.1104666666666665,0.9906333333333334,0.25,80.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,80.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,80.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,80.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,80.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,80.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,80.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.3,8.0,0.01,7.8291,7.1772,1.2058,1.4091,3.8785,630,3454.96,3.937,0.3,8.0,0.01,1.090829292760408,7.7871,1.1749166666666666,0.3,8.0,0.01,3.2575,3.8995,0.6492,1.2379,1.2316,206,489.94,1.492,0.8353635081420694
0.3,8.0,0.02,7.8291,7.1772,1.2058,1.4091,3.8785,630,3454.96,3.937,0.3,8.0,0.02,1.090829292760408,7.789866666666666,1.1742,0.3,8.0,0.02,3.2575,3.8995,0.6492,1.2379,1.2316,206,489.94,1.492,0.8353635081420694
0.3,8.0,0.03,7.8291,7.1772,1.2058,1.4091,3.8785,630,3454.96,3.937,0.3,8.0,0.03,1.090829292760408,7.789066666666667,1.1919333333333333,0.3,8.0,0.03,3.2575,3.8995,0.6492,1.2379,1.2316,206,489.94,1.492,0.8353635081420694
0.3,8.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,8.0,0.04,1.0715269772541962,7.751566666666668,1.2218666666666667,0.3,8.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,8.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,8.0,0.05,1.044169460703529,6.944100000000001,1.18918,0.3,8.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,8.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,8.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666665,0.3,8.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,8.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,8.0,0.07,0.5967369928864502,4.929533333333333,0.9463333333333334,0.3,8.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,8.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,8.0,0.08,0.527998447405874,4.3116666666666665,0.9000333333333334,0.3,8.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,16.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,16.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,16.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,16.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,16.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,16.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,16.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,16.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,16.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,16.0,0.01,7.438000000000001,7.4202,1.1005,1.3652,3.4846,630,3263.86,3.937,0.3,16.0,0.01,1.002398857173661,7.5565999999999995,1.1292555555555555,0.3,16.0,0.01,3.2788,4.439,0.5857,1.2174,1.0333,206,493.17,1.492,0.7386348276638882
0.3,16.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,16.0,0.02,1.0138040953049867,7.741733333333333,1.1584,0.3,16.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,16.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,16.0,0.03,1.0393253090524202,7.782344444444444,1.1871777777777779,0.3,16.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,16.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,16.0,0.04,1.0715269772541962,7.762044444444445,1.2223555555555556,0.3,16.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,16.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,16.0,0.05,1.044169460703529,7.0076875,1.1896375,0.3,16.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,24.0,0.01,7.164,7.4135,1.0478,1.3556,3.4152,630,3131.18,3.937,0.3,24.0,0.01,0.9663451810885546,7.137288888888888,1.0461555555555555,0.3,24.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,24.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,24.0,0.02,1.0138040953049867,7.687144444444444,1.1319333333333335,0.3,24.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,24.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,24.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,24.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,24.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,24.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,24.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,24.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,24.0,0.05,1.044169460703529,7.0076875,1.1896375,0.3,24.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,24.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,24.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,24.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,24.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,24.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,24.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,24.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,24.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,24.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,32.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,32.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,32.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,32.0,0.01,6.5367,9.4478,0.9561,1.3191,2.9208,630,2831.16,3.937,0.3,32.0,0.01,0.6918753572260208,6.6691222222222235,0.9751555555555557,0.3,32.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,32.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,32.0,0.02,1.0138040953049867,7.6454666666666675,1.1268000000000002,0.3,32.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,32.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,32.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,32.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,32.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,32.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,32.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,32.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,32.0,0.05,1.044169460703529,7.113666666666666,1.1904,0.3,32.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,32.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,32.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,32.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,32.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,32.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,32.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,40.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,40.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,40.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,40.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,40.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,40.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,40.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,40.0,0.05,1.044169460703529,7.113666666666666,1.1904,0.3,40.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,40.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,40.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,40.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,40.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,40.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,40.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,40.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,40.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,40.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,40.0,0.01,6.5367,9.4478,0.9561,1.3191,2.9208,630,2831.16,3.937,0.3,40.0,0.01,0.6918753572260208,6.424077777777778,0.9393888888888888,0.3,40.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,40.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,40.0,0.02,1.0138040953049867,7.6454666666666675,1.1268000000000002,0.3,40.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,48.0,0.01,6.5367,9.4478,0.9561,1.3191,2.9208,630,2831.16,3.937,0.3,48.0,0.01,0.6918753572260208,6.360466666666667,0.9306333333333333,0.3,48.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,48.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,48.0,0.02,1.0138040953049867,7.6454666666666675,1.1268000000000002,0.3,48.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,48.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,48.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,48.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,48.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,48.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,48.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,48.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,48.0,0.05,1.044169460703529,7.113666666666666,1.1904,0.3,48.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,48.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,48.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,48.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,48.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,48.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,48.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,48.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,48.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,48.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,56.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,56.0,0.05,1.044169460703529,7.113666666666666,1.1904,0.3,56.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,56.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,56.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,56.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,56.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,56.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,56.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,56.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,56.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,56.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,56.0,0.01,6.5367,9.4478,0.9561,1.3191,2.9208,630,2831.16,3.937,0.3,56.0,0.01,0.6918753572260208,6.360466666666667,0.9306333333333333,0.3,56.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,56.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,56.0,0.02,1.0138040953049867,7.6454666666666675,1.1268000000000002,0.3,56.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,56.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,56.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,56.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,56.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,56.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,56.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,64.0,0.01,6.5367,9.4478,0.9561,1.3191,2.9208,630,2831.16,3.937,0.3,64.0,0.01,0.6918753572260208,6.360466666666667,0.9306333333333333,0.3,64.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,64.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,64.0,0.02,1.0138040953049867,7.6454666666666675,1.1268000000000002,0.3,64.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,64.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,64.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,64.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,64.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,64.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,64.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,64.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,64.0,0.05,1.044169460703529,7.113666666666666,1.1904,0.3,64.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,64.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,64.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,64.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
0.3,64.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,64.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,64.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,64.0,0.08,4.0809,7.729,0.8502,1.263,1.9837,630,1705.51,3.937,0.3,64.0,0.08,0.527998447405874,4.311666666666666,0.9000333333333332,0.3,64.0,0.08,2.4474,3.8323,0.7074,1.2895,0.9403,206,367.37,1.492,0.6386243248179944
0.3,72.0,0.07,4.9158,8.2378,0.94,1.2954,2.2243,630,2079.57,3.937,0.3,72.0,0.07,0.5967369928864502,4.9295333333333335,0.9463333333333332,0.3,72.0,0.07,1.9898,4.4344,0.5173,1.205,0.6597,206,298.35,1.492,0.4487191051777016
0.3,72.0,0.01,6.5367,9.4478,0.9561,1.3191,2.9208,630,2831.16,3.937,0.3,72.0,0.01,0.6918753572260208,6.360466666666667,0.9306333333333333,0.3,72.0,0.01,3.3862000000000005,4.6164,0.5893,1.2263,1.0598,206,509.45,1.492,0.7335152933021404
0.3,72.0,0.02,7.5058,7.4036,1.1027,1.3684,3.5212,630,3296.85,3.937,0.3,72.0,0.02,1.0138040953049867,7.6454666666666675,1.1268000000000002,0.3,72.0,0.02,3.2811,4.3723,0.5934,1.2176,1.034,206,493.51,1.492,0.7504288360816961
0.3,72.0,0.03,7.6591,7.3693,1.1604,1.3793,3.6693,630,3371.63,3.937,0.3,72.0,0.03,1.0393253090524202,7.7689,1.1776666666666666,0.3,72.0,0.03,3.3259,4.1781,0.6314,1.2238,1.1602,206,500.3,1.492,0.7960316890452598
0.3,72.0,0.04,7.622199999999999,7.1134,1.1907,1.4022,3.8173,630,3353.61,3.937,0.3,72.0,0.04,1.0715269772541962,7.783000000000001,1.2233333333333336,0.3,72.0,0.04,3.0524,3.8709,0.6165,1.2279,1.1625,206,458.86,1.492,0.788550466299827
0.3,72.0,0.05,7.3497,7.0388,1.2303,1.4119,3.8648,630,3220.98,3.937,0.3,72.0,0.05,1.044169460703529,7.113666666666666,1.1904,0.3,72.0,0.05,2.618,3.9723,0.541,1.2133,0.9665,206,393.15,1.492,0.6590640183269139
0.3,72.0,0.06,5.8765,7.8147,1.0504,1.3363,2.7808,630,2520.93,3.937,0.3,72.0,0.06,0.7519802423637504,5.985833333333333,1.0676666666666668,0.3,72.0,0.06,2.5272,4.1308,0.6089,1.2455,0.899,206,379.43,1.492,0.6117943255543721
