target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
1.0,32.0,0.07,13.023599999999998,13.5038,1.0856,1.3571,4.9415,835,9445.06,5.432
1.0,32.0,0.005,12.4063,13.3607,0.9903,1.3249,4.473,835,8875.1,5.432
1.0,32.0,0.05,13.2967,13.2141,1.0717,1.346,4.7736,835,9701.67,5.432
1.0,32.0,0.01,12.4063,13.3607,0.9903,1.3249,4.473,835,8875.1,5.432
1.0,32.0,0.025,12.4063,13.3607,0.9903,1.3249,4.473,835,8875.1,5.432
1.0,32.0,0.04,12.8498,13.274,1.0294,1.3354,4.6821,835,9283.19,5.432
1.0,32.0,0.03,12.4063,13.3607,0.9903,1.3249,4.473,835,8875.1,5.432
1.0,32.0,0.015,12.4063,13.3607,0.9903,1.3249,4.473,835,8875.1,5.432
1.0,32.0,0.055,13.0227,13.2223,1.0642,1.3423,4.7219,835,9444.26,5.432
1.0,32.0,0.065,12.9395,13.5361,1.0679,1.3498,4.8427,835,9366.56,5.432
1.0,32.0,0.075,12.746599999999999,13.3754,1.0794,1.3554,4.8945,835,9187.57,5.432
1.0,32.0,0.045,12.940999999999999,13.2029,1.0394,1.3378,4.6862,835,9367.95,5.432
1.0,32.0,0.06,12.8667,13.4558,1.0582,1.3425,4.7299,835,9298.89,5.432
1.0,32.0,0.035,12.856300000000001,13.2239,1.0278,1.3352,4.6836,835,9289.23,5.432
1.0,48.0,0.08,12.7852,13.2055,1.0994,1.3643,5.0036,835,9223.35,5.432
1.0,48.0,0.07,13.023599999999998,13.5038,1.0856,1.3571,4.9415,835,9445.06,5.432
1.0,48.0,0.02,11.469,15.2589,0.9095,1.303,4.2495,835,8035.85,5.432
1.0,48.0,0.05,13.2967,13.2141,1.0717,1.346,4.7736,835,9701.67,5.432
1.0,48.0,0.025,11.808100000000001,13.4137,0.9421,1.3104,4.2629,835,8335.86,5.432
1.0,48.0,0.01,11.469,15.2589,0.9095,1.303,4.2495,835,8035.85,5.432
1.0,48.0,0.005,11.469,15.2589,0.9095,1.303,4.2495,835,8035.85,5.432
1.0,48.0,0.065,12.9395,13.5361,1.0679,1.3498,4.8427,835,9366.56,5.432
1.0,48.0,0.055,13.0227,13.2223,1.0642,1.3423,4.7219,835,9444.26,5.432
1.0,48.0,0.03,12.2715,13.3749,0.9823,1.3225,4.4261,835,8752.48,5.432
1.0,48.0,0.035,12.856300000000001,13.2239,1.0278,1.3352,4.6836,835,9289.23,5.432
