target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
1.0,16.0,0.015,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.05,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.055,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.035,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,32.0,0.08,19.4879,12.9754,1.5987,1.6032,4.6503,585,10157.0,3.937
1.0,32.0,0.06,18.740299999999998,15.0168,1.4428,1.5324,3.7579,585,9665.03,3.937
1.0,32.0,0.065,19.145200000000003,14.5285,1.4817,1.5542,4.0,585,9930.41,3.937
1.0,32.0,0.07,19.4195,14.1915,1.5352,1.5727,4.1595,585,10111.63,3.937
1.0,32.0,0.04,19.0183,14.7822,1.4269,1.5343,3.8475,585,9846.94,3.937
1.0,32.0,0.03,19.5823,14.7023,1.4608,1.5474,3.9327,585,10219.82,3.937
1.0,32.0,0.045,19.575799999999997,14.7029,1.4716,1.5476,3.931,585,10215.47,3.937
1.0,32.0,0.005,19.5823,14.7023,1.4608,1.5474,3.9327,585,10219.82,3.937
1.0,32.0,0.075,19.564,13.5626,1.575,1.59,4.4153,585,10207.63,3.937
1.0,32.0,0.015,19.5823,14.7023,1.4608,1.5474,3.9327,585,10219.82,3.937
1.0,32.0,0.025,19.5823,14.7023,1.4608,1.5474,3.9327,585,10219.82,3.937
1.0,32.0,0.02,19.5823,14.7023,1.4608,1.5474,3.9327,585,10219.82,3.937
1.0,32.0,0.05,18.9936,15.0364,1.4413,1.5311,3.7685,585,9830.74,3.937
1.0,32.0,0.035,19.2549,14.7062,1.4404,1.5404,3.9012,585,10002.75,3.937
1.0,32.0,0.01,19.5823,14.7023,1.4608,1.5474,3.9327,585,10219.82,3.937
1.0,32.0,0.055,18.571099999999998,14.9824,1.4249,1.5181,3.7103,585,9554.97,3.937
1.0,48.0,0.065,19.145200000000003,14.5285,1.4817,1.5542,4.0,585,9930.41,3.937
1.0,48.0,0.045,19.575799999999997,14.7029,1.4716,1.5476,3.931,585,10215.47,3.937
1.0,48.0,0.08,19.4879,12.9754,1.5987,1.6032,4.6503,585,10157.0,3.937
