ts_decision,event,scenario,level,d,atr,v,m,a,ctx_ema,ctx_vwap,ctx_dxy,vwap,ema50_h1,dxy,stop,target,r_est,fill_px,exit_px,exit_reason,cancel_reason
2025-06-06 16:30:00,CANCEL,,3320.000,-1,3.991167,-0.566250,-0.557291,-0.607376,1,1,1,3357.117750,3359.755013,95.503206,,,,,,,zone
2025-06-06 18:00:00,ARM,,3320.000,-1,2.755305,-0.292769,-0.422226,-0.342723,1,1,1,3354.617213,3356.945028,95.527073,,,,,,,
2025-06-06 18:05:00,CANCEL,,3320.000,-1,2.725641,-0.357714,-0.496722,-0.438963,1,1,1,3354.477417,3356.945028,95.527073,,,,,,,sweep
2025-06-06 19:55:00,ARM,,3310.000,-1,2.359623,-0.487366,-0.626990,-0.595813,1,1,1,3351.290669,3355.396399,95.503475,,,,,,,
2025-06-06 20:05:00,BREAK,BREAK_SHORT,3310.000,-1,2.430134,-0.799682,-1.113061,-0.687154,1,1,1,3350.977425,3353.707521,95.501555,,,,,,,
2025-06-06 20:20:00,CANCEL,BREAK_SHORT,3310.000,-1,2.283956,0.424702,-0.836087,1.224383,1,1,1,3350.509461,3353.707521,95.501555,,,,,,,hold
2025-06-06 20:20:00,SWEEP,REV_LONG,3310.000,-1,2.283956,0.424702,-0.836087,1.224383,-1,-1,-1,3350.509461,3353.707521,95.501555,3305.978022,3320.000000,,,,,
2025-06-06 20:20:00,ENTRY,REV_LONG,3310.000,-1,2.283956,0.424702,-0.836087,1.224383,-1,-1,-1,3350.509461,3353.707521,95.501555,3305.978022,3320.000000,1.872192,3310.930,,,
2025-06-08 23:00:00,EXIT,REV_LONG,3310.000,-1,2.719623,0.463299,0.573184,1.059918,-1,1,-1,3316.037778,3350.608058,95.430919,3305.978022,3320.000000,1.872192,3310.930,3317.250,SESSION,
2025-06-08 23:00:00,ARM,,3320.000,1,2.719623,0.463299,0.573184,1.059918,-1,1,-1,3316.037778,3350.608058,95.430919,,,,,,,
2025-06-08 23:05:00,CANCEL,,3320.000,1,2.696793,0.365867,-0.216229,0.747294,-1,-1,-1,3316.083333,3350.608058,95.430919,,,,,,,zone
2025-06-08 23:55:00,ARM,,3320.000,1,2.267085,0.358757,0.406193,0.399696,-1,1,-1,3316.043768,3350.608058,95.430919,,,,,,,
2025-06-09 00:00:00,CANCEL,,3320.000,1,2.288008,0.152972,-0.020187,0.029963,-1,1,-1,3316.095833,3349.329702,95.429350,,,,,,,zone
2025-06-09 00:10:00,ARM,,3310.000,-1,2.433282,-0.852073,-0.621653,-1.210830,1,1,1,3315.859615,3349.329702,95.429350,,,,,,,
2025-06-09 00:15:00,BREAK,BREAK_SHORT,3310.000,-1,2.705191,-1.253146,-1.044706,-1.406118,1,1,1,3315.572840,3349.329702,95.429350,,,,,,,
2025-06-09 00:25:00,CANCEL,BREAK_SHORT,3310.000,-1,2.892486,-0.201672,-0.580846,0.650401,1,1,1,3315.019310,3349.329702,95.429350,,,,,,,hold
2025-06-09 00:25:00,SWEEP,REV_LONG,3310.000,-1,2.892486,-0.201672,-0.580846,0.650401,-1,-1,-1,3315.019310,3349.329702,95.429350,3303.133757,3320.000000,,,,,
2025-06-09 00:25:00,ENTRY,REV_LONG,3310.000,-1,2.892486,-0.201672,-0.580846,0.650401,-1,-1,-1,3315.019310,3349.329702,95.429350,3303.133757,3320.000000,1.400464,3310.360,,,
2025-06-09 00:40:00,EXIT,REV_LONG,3310.000,-1,3.348084,-0.709859,-1.091558,-0.508187,-1,-1,-1,3314.358125,3349.329702,95.429350,3303.133757,3320.000000,1.400464,3310.360,3303.134,STOP,
2025-06-09 00:40:00,ARM,,3300.000,-1,3.348084,-0.709859,-1.091558,-0.508187,1,1,1,3314.358125,3349.329702,95.429350,,,,,,,
2025-06-09 00:45:00,CANCEL,,3300.000,-1,3.442506,-0.869522,-1.137927,-1.389030,1,1,1,3313.960505,3349.329702,95.429350,,,,,,,sweep
2025-06-09 01:35:00,ARM,,3300.000,-1,3.803303,-0.404911,-0.359012,-0.596704,1,1,1,3312.060543,3347.607361,95.525734,,,,,,,
2025-06-09 01:40:00,CANCEL,,3300.000,-1,3.838782,0.052100,0.324111,-0.037900,1,1,1,3311.918409,3347.607361,95.525734,,,,,,,zone
2025-06-09 02:50:00,ARM,,3310.000,1,3.721792,0.343920,0.279229,0.497245,-1,-1,-1,3309.504741,3345.580013,95.347450,,,,,,,
2025-06-09 02:55:00,CANCEL,,3310.000,1,3.630235,0.270873,0.758618,0.209991,-1,-1,-1,3309.444944,3345.580013,95.347450,,,,,,,zone
2025-06-09 03:40:00,ARM,,3310.000,1,2.975722,0.506880,0.605828,0.876555,-1,-1,-1,3309.093897,3344.006287,95.334800,,,,,,,
2025-06-09 03:50:00,BREAK,BREAK_LONG,3310.000,1,2.843582,0.612491,0.485257,0.690073,-1,1,-1,3309.134095,3344.006287,95.334800,,,,,,,
2025-06-09 04:05:00,CANCEL,BREAK_LONG,3310.000,1,2.631395,-0.008867,0.431138,-0.621358,-1,1,-1,3309.213562,3342.704276,95.365171,3307.368605,3320.000000,,,,,ctx
2025-06-09 07:20:00,ARM,,3330.000,1,2.509859,0.707211,0.884477,0.528643,-1,1,1,3311.450848,3339.808508,95.238706,,,,,,,
2025-06-09 07:25:00,CANCEL,,3330.000,1,2.541297,0.231509,0.775276,0.312165,-1,1,1,3311.582139,3339.808508,95.238706,,,,,,,zone
2025-06-09 08:50:00,ARM,,3320.000,-1,2.318196,-0.232940,-0.457010,-0.226207,1,-1,-1,3313.184346,3339.194841,95.262589,,,,,,,
2025-06-09 09:00:00,CANCEL,,3320.000,-1,2.454618,0.048887,-0.038810,0.115741,1,-1,-1,3313.306780,3338.431906,95.221823,,,,,,,sweep
2025-06-09 13:20:00,ARM,,3310.000,-1,2.946997,-0.481846,-0.269378,-0.301586,1,1,1,3314.545833,3335.368324,95.455237,,,,,,,
2025-06-09 13:25:00,CANCEL,,3310.000,-1,2.940425,-0.206319,-0.424605,0.310861,1,1,1,3314.539261,3335.368324,95.455237,,,,,,,zone
2025-06-09 13:50:00,ARM,,3320.000,1,3.469143,0.655782,0.125234,0.602907,-1,1,-1,3314.578158,3335.368324,95.455237,,,,,,,
2025-06-09 13:55:00,CANCEL,,3320.000,1,3.465990,0.499136,-0.063299,0.473449,-1,1,-1,3314.605175,3335.368324,95.455237,,,,,,,sweep
2025-06-09 16:55:00,ARM,,3340.000,1,2.392866,0.672833,1.092998,0.709516,1,1,1,3316.609141,3333.975205,95.274639,,,,,,,
2025-06-09 17:00:00,CANCEL,,3340.000,1,2.433376,-0.082875,0.864824,-0.471104,1,1,1,3316.696177,3334.120491,95.275894,,,,,,,zone
2025-06-09 19:25:00,ARM,,3330.000,-1,1.544552,-0.583772,-0.956923,-0.777080,1,-1,-1,3318.713898,3334.059550,95.271646,,,,,,,
2025-06-09 19:35:00,BREAK,BREAK_SHORT,3330.000,-1,1.576706,-0.848816,-1.032614,-0.631243,1,-1,-1,3318.803192,3334.059550,95.271646,,,,,,,
2025-06-09 19:50:00,CANCEL,BREAK_SHORT,3330.000,-1,1.679840,-0.352216,-0.909929,0.496600,1,-1,-1,3318.915833,3334.059550,95.271646,3331.679840,3320.000000,,,,,ctx
2025-06-10 00:00:00,ARM,,3320.000,-1,1.766853,-0.758411,-0.511391,-0.661433,1,1,-1,3324.981200,3332.824334,95.303200,,,,,,,
2025-06-10 00:10:00,CANCEL,,3320.000,-1,1.911113,-0.575581,-0.274912,-0.858879,1,1,-1,3324.735679,3332.824334,95.303200,,,,,,,sweep
2025-06-10 01:20:00,ARM,,3310.000,-1,3.076878,-0.563342,-1.068619,-0.667601,1,1,-1,3322.365285,3332.186909,95.309310,,,,,,,
2025-06-10 01:25:00,CANCEL,,3310.000,-1,3.154244,-0.269478,-0.874927,0.086754,1,1,-1,3322.093254,3332.186909,95.309310,,,,,,,sweep
2025-06-10 02:45:00,ARM,,3310.000,1,3.265717,0.263342,0.219221,0.487770,-1,-1,-1,3317.685891,3331.170167,95.532104,,,,,,,
2025-06-10 02:55:00,CANCEL,,3310.000,1,3.211894,0.451966,0.281764,0.319542,-1,-1,-1,3317.389889,3331.170167,95.532104,,,,,,,sweep
2025-06-10 03:30:00,ARM,,3310.000,1,2.854972,0.217749,0.443887,0.309867,-1,-1,-1,3316.366716,3330.316239,95.502032,,,,,,,
2025-06-10 03:50:00,CANCEL,,3310.000,1,2.524543,-0.262754,-0.270432,-0.500808,-1,-1,-1,3315.912676,3330.316239,95.502032,,,,,,,zone
2025-06-10 05:35:00,ARM,,3320.000,1,2.638859,0.611375,1.371800,0.334374,-1,1,-1,3314.214746,3328.550446,95.501337,,,,,,,
2025-06-10 05:40:00,CANCEL,,3320.000,1,2.737511,0.619784,1.128333,0.589215,-1,1,-1,3314.229104,3328.550446,95.501337,,,,,,,zone
2025-06-10 07:10:00,ARM,,3330.000,1,2.981035,0.287372,0.644452,0.714457,-1,1,-1,3315.804369,3328.012865,95.546885,,,,,,,
2025-06-10 07:15:00,CANCEL,,3330.000,1,2.976676,-0.047032,0.296271,0.173833,-1,1,-1,3315.903080,3328.012865,95.546885,,,,,,,zone
2025-06-10 08:50:00,ARM,,3330.000,1,2.780509,0.222381,0.039452,0.507339,1,1,-1,3317.845496,3328.096086,95.588599,,,,,,,
2025-06-10 09:00:00,CANCEL,,3330.000,1,2.627582,0.287971,0.000000,0.532980,1,1,-1,3318.018947,3328.147024,95.471801,,,,,,,sweep
2025-06-10 09:55:00,ARM,,3330.000,1,2.160934,0.297711,0.046088,0.507630,1,1,-1,3318.857546,3328.147024,95.471801,,,,,,,
2025-06-10 10:00:00,CANCEL,,3330.000,1,2.118011,0.104658,-0.112444,0.147591,1,1,-1,3318.929667,3328.209493,95.424395,,,,,,,sweep
2025-06-10 11:10:00,ARM,,3340.000,1,2.239460,0.550728,1.289039,0.311993,1,1,1,3320.217683,3328.490297,95.368270,,,,,,,
2025-06-10 11:15:00,BREAK,BREAK_LONG,3340.000,1,2.269499,1.089815,1.422071,1.048875,1,1,1,3320.345760,3328.490297,95.368270,,,,,,,
2025-06-10 11:30:00,ENTRY,BREAK_LONG,3340.000,1,2.260655,-0.202006,0.818527,-1.291821,1,1,1,3320.718067,3328.490297,95.368270,3337.739345,3350.000000,3.992824,3340.280,,,
2025-06-10 11:40:00,EXIT,BREAK_LONG,3340.000,1,2.366381,-0.362015,0.491010,-0.580484,1,1,1,3320.938212,3328.490297,95.368270,3337.739345,3350.000000,3.992824,3340.280,3337.739,STOP,
2025-06-10 13:10:00,ARM,,3340.000,1,2.751548,0.225328,1.025007,0.410447,1,1,1,3322.437568,3329.026168,95.318441,,,,,,,
2025-06-10 13:20:00,BREAK,BREAK_LONG,3340.000,1,2.881692,0.785996,0.908592,1.001862,1,1,1,3322.643829,3329.026168,95.318441,,,,,,,
2025-06-10 13:35:00,CANCEL,BREAK_LONG,3340.000,1,2.993662,0.001113,0.649930,-0.784883,1,1,1,3322.993954,3329.026168,95.318441,3337.006338,3350.000000,0.701039,,,,r
2025-06-10 16:10:00,ARM,,3320.000,-1,3.367048,-0.372235,-0.248633,-0.423521,1,1,1,3324.179475,3329.439967,95.390047,,,,,,,
2025-06-10 16:30:00,CANCEL,,3320.000,-1,2.983879,0.099982,-0.324095,0.605503,1,1,1,3324.145979,3329.439967,95.390047,,,,,,,zone
2025-06-10 17:15:00,ARM,,3320.000,-1,2.647743,-0.208983,-0.092128,-0.395283,1,1,1,3324.074152,3329.118596,95.398175,,,,,,,
2025-06-10 17:30:00,CANCEL,,3320.000,-1,2.559931,0.360687,0.116150,0.569670,1,1,1,3324.052418,3329.118596,95.398175,,,,,,,zone
2025-06-10 18:50:00,ARM,,3320.000,-1,1.902236,-0.422310,-0.640409,-0.605891,1,1,1,3324.003825,3328.947671,95.399066,,,,,,,
2025-06-10 18:55:00,CANCEL,,3320.000,-1,2.019219,-0.365653,-0.450336,-0.471198,1,1,1,3323.993056,3328.947671,95.399066,,,,,,,sweep
2025-06-10 19:15:00,ARM,,3330.000,1,2.241054,0.891693,0.888160,0.750060,1,1,-1,3324.013210,3328.659919,95.422984,,,,,,,
2025-06-10 19:20:00,BREAK,BREAK_LONG,3330.000,1,2.214908,0.905982,1.114346,0.307351,1,1,-1,3324.037931,3328.659919,95.422984,,,,,,,
2025-06-10 19:35:00,ENTRY,BREAK_LONG,3330.000,1,2.119221,0.467153,1.418025,-0.438829,1,1,-1,3324.136942,3328.659919,95.422984,3327.880779,3340.000000,1.003435,3334.020,,,
2025-06-10 19:55:00,EXIT,BREAK_LONG,3330.000,1,2.195117,-0.725854,0.929761,-1.075394,1,1,-1,3324.248567,3328.659919,95.422984,3327.880779,3340.000000,1.003435,3334.020,3327.881,STOP,
2025-06-10 23:20:00,ARM,,3320.000,-1,2.483070,-0.714170,-0.198800,-1.009130,1,1,-1,3323.532941,3328.255154,95.355236,,,,,,,
2025-06-10 23:25:00,CANCEL,,3320.000,-1,2.608565,-0.480469,-0.015493,-0.676798,1,1,-1,3323.410926,3328.255154,95.355236,,,,,,,sweep
2025-06-11 01:45:00,ARM,,3330.000,-1,2.572904,-0.446966,-0.299569,-0.297624,-1,-1,1,3327.933696,3328.406184,95.404805,,,,,,,
2025-06-11 01:50:00,BREAK,BREAK_SHORT,3330.000,-1,2.578411,-0.827383,-0.372822,-0.774858,-1,-1,1,3327.964255,3328.406184,95.404805,,,,,,,
2025-06-11 02:05:00,CANCEL,BREAK_SHORT,3330.000,-1,2.507693,0.224642,-0.257859,1.052025,-1,-1,1,3328.004200,3328.411824,95.496508,,,,,,,hold
2025-06-11 02:05:00,SWEEP,REV_LONG,3330.000,-1,2.507693,0.224642,-0.257859,1.052025,1,1,-1,3328.004200,3328.411824,95.496508,3325.646154,3340.000000,,,,,
2025-06-11 02:05:00,ENTRY,REV_LONG,3330.000,-1,2.507693,0.224642,-0.257859,1.052025,1,1,-1,3328.004200,3328.411824,95.496508,3325.646154,3340.000000,2.077684,3330.380,,,
2025-06-11 03:30:00,EXIT,REV_LONG,3330.000,-1,2.332305,0.360159,0.785955,0.433110,1,1,-1,3330.222985,3328.792537,95.452943,3325.646154,3340.000000,2.077684,3330.380,3340.000,TARGET,
2025-06-11 05:10:00,ARM,,3340.000,-1,1.871643,-0.268035,-0.366311,-0.467700,-1,-1,1,3332.643736,3329.701592,95.458651,,,,,,,
2025-06-11 05:20:00,CANCEL,,3340.000,-1,1.840830,-0.213672,0.161522,-0.241089,-1,-1,1,3332.811049,3329.701592,95.458651,,,,,,,sweep
2025-06-11 06:50:00,ARM,,3340.000,1,2.443608,0.271457,0.259897,0.294894,1,1,-1,3333.678178,3330.091529,95.409075,,,,,,,
2025-06-11 06:55:00,CANCEL,,3340.000,1,2.397993,-0.037531,-0.299149,-0.587967,1,1,-1,3333.709938,3330.091530,95.409075,,,,,,,zone
2025-06-11 09:00:00,ARM,,3340.000,-1,2.435439,-0.617958,-0.563022,-0.716591,-1,-1,-1,3335.329574,3331.502329,95.372314,,,,,,,
2025-06-11 09:05:00,BREAK,BREAK_SHORT,3340.000,-1,2.781479,-1.201399,-0.989069,-1.516137,-1,-1,-1,3335.342363,3331.502329,95.372314,,,,,,,
2025-06-11 09:10:00,CANCEL,BREAK_SHORT,3340.000,-1,3.020302,-0.285843,-0.293425,-0.043952,-1,-1,-1,3335.376580,3331.502329,95.372314,,,,,,,hold
2025-06-11 10:25:00,ARM,,3330.000,-1,2.739109,-0.289632,-0.726138,-0.355179,-1,1,-1,3335.454678,3331.588904,95.350354,,,,,,,
2025-06-11 10:30:00,CANCEL,,3330.000,-1,2.775601,-0.123697,-0.600106,0.017088,-1,1,-1,3335.434978,3331.588904,95.350354,,,,,,,zone
2025-06-11 12:15:00,ARM,,3340.000,1,3.364123,0.859065,0.650439,1.324015,1,1,1,3334.986686,3331.585440,95.381329,,,,,,,
2025-06-11 12:30:00,BREAK,BREAK_LONG,3340.000,1,4.407445,1.334863,1.523792,0.475798,1,1,1,3335.138295,3331.585440,95.381329,,,,,,,
2025-06-11 12:45:00,CANCEL,BREAK_LONG,3340.000,1,4.645024,-0.395046,1.044383,-1.729909,1,1,1,3335.470993,3331.585440,95.381329,3335.354976,3350.000000,-0.001014,,,,r
2025-06-11 14:45:00,ARM,,3340.000,1,4.509207,0.301605,0.362028,0.354812,1,1,1,3335.550941,3331.712411,95.132062,,,,,,,
2025-06-11 14:50:00,CANCEL,,3340.000,1,4.408192,0.238949,0.267511,0.180072,1,1,1,3335.566773,3331.712411,95.132062,,,,,,,sweep
2025-06-11 15:50:00,ARM,,3330.000,-1,3.827786,-0.546008,-0.429115,-0.466569,-1,1,-1,3335.698388,3331.940552,95.032351,,,,,,,
2025-06-11 16:00:00,CANCEL,,3330.000,-1,3.584468,0.118102,-0.275430,0.534482,-1,1,-1,3335.676029,3331.989158,94.944775,,,,,,,zone
2025-06-11 17:35:00,ARM,,3320.000,-1,3.099323,-0.491505,-0.704614,-0.273337,1,1,-1,3335.114244,3331.920563,94.956469,,,,,,,
2025-06-11 17:40:00,CANCEL,,3320.000,-1,3.128300,-0.161962,-0.658408,0.195367,1,1,-1,3335.056224,3331.920563,94.956469,,,,,,,sweep
2025-06-11 18:05:00,ARM,,3340.000,1,3.741187,1.156941,0.771614,0.764399,1,1,1,3334.903533,3331.621129,94.897095,,,,,,,
2025-06-11 18:10:00,BREAK,BREAK_LONG,3340.000,1,3.867531,1.531554,1.111027,1.310575,1,1,1,3334.925706,3331.621129,94.897095,,,,,,,
2025-06-11 18:25:00,CANCEL,BREAK_LONG,3340.000,1,3.923150,0.310125,1.609985,-1.221429,1,1,1,3335.019986,3331.621129,94.897095,3336.076850,3350.000000,0.434171,,,,r
2025-06-11 19:35:00,ARM,,3350.000,1,3.377447,0.328651,0.653002,0.287311,1,1,1,3335.487974,3332.100497,94.969676,,,,,,,
2025-06-11 19:50:00,CANCEL,,3350.000,1,3.024720,-0.004959,0.368393,-0.333610,1,1,1,3335.625741,3332.100497,94.969676,,,,,,,zone
2025-06-11 22:00:00,ARM,,3360.000,1,2.596755,0.584062,0.999397,0.659722,1,0,1,,3333.543719,94.971508,,,,,,,
2025-06-11 22:05:00,CANCEL,,3360.000,1,2.695558,0.823577,1.413091,0.763486,1,0,1,,3333.543719,94.971508,,,,,,,sweep
2025-06-11 23:05:00,ARM,,3370.000,1,2.794993,0.320812,1.049355,0.333572,1,1,1,3364.775238,3334.936122,94.826784,,,,,,,
2025-06-11 23:10:00,SWEEP,REV_SHORT,3370.000,1,2.893208,-0.274205,0.556755,-0.654044,-1,-1,-1,3364.982222,3334.936122,94.826784,3374.276604,3360.000000,,,,,
2025-06-11 23:10:00,CANCEL,REV_SHORT,3370.000,1,2.893208,-0.274205,0.556755,-0.654044,-1,-1,-1,3364.982222,3334.936122,94.826784,3374.276604,3360.000000,0.845332,,,,r
2025-06-11 23:45:00,ARM,,3360.000,-1,2.977209,-0.408660,-0.240465,-0.381573,-1,1,-1,3365.080000,3334.936122,94.826784,,,,,,,
2025-06-11 23:50:00,BREAK,BREAK_SHORT,3360.000,-1,3.194552,-0.609371,-0.769908,-0.400320,-1,1,-1,3364.854203,3334.936122,94.826784,,,,,,,
2025-06-11 23:55:00,CANCEL,BREAK_SHORT,3360.000,-1,3.477084,0.000000,-0.293899,-0.101891,-1,-1,-1,3364.789722,3334.936122,94.826784,,,,,,,hold
2025-06-12 00:15:00,ARM,,3370.000,1,3.430083,0.317777,0.020198,0.237239,1,1,1,3364.776071,3336.135098,94.797042,,,,,,,
2025-06-12 00:20:00,CANCEL,,3370.000,1,3.511506,0.091129,-0.073988,-0.459023,1,1,1,3364.778276,3336.135098,94.797042,,,,,,,zone
2025-06-12 01:15:00,ARM,,3370.000,1,3.886489,0.292466,0.229515,0.675307,1,1,1,3365.597500,3337.294506,94.711487,,,,,,,
2025-06-12 01:20:00,BREAK,BREAK_LONG,3370.000,1,3.995311,0.353748,0.545514,0.289241,1,1,1,3365.768699,3337.294506,94.711487,,,,,,,
2025-06-12 01:35:00,CANCEL,BREAK_LONG,3370.000,1,3.975761,-0.013415,0.281722,-0.367163,1,1,1,3366.285379,3337.294506,94.711487,3366.024239,3380.000000,0.987802,,,,r
2025-06-12 03:50:00,ARM,,3370.000,-1,2.405595,-0.431633,-0.260403,-0.507902,-1,-1,-1,3369.102465,3340.027885,94.767429,,,,,,,
2025-06-12 03:55:00,CANCEL,,3370.000,-1,2.401624,-0.184597,-0.155058,-0.183934,-1,-1,-1,3369.156968,3340.027885,94.767429,,,,,,,zone
2025-06-12 04:55:00,ARM,,3370.000,-1,2.042159,-0.483149,-0.409938,-0.744146,-1,-1,-1,3369.516071,3341.335419,94.701796,,,,,,,
2025-06-12 05:00:00,CANCEL,,3370.000,-1,2.089148,-0.394100,-0.112615,-0.560751,-1,-1,-1,3369.516392,3342.477951,94.728865,,,,,,,sweep
2025-06-12 07:05:00,ARM,,3370.000,-1,2.299538,-0.391383,-0.071556,-0.654666,-1,-1,-1,3370.242439,3344.957163,94.684817,,,,,,,
2025-06-12 07:15:00,CANCEL,,3370.000,-1,2.352689,-0.443464,0.485892,-0.445605,-1,1,-1,3370.257173,3344.957163,94.684817,,,,,,,sweep
2025-06-12 07:30:00,ARM,,3360.000,-1,2.907093,-0.927616,-0.863913,-0.484152,-1,1,-1,3370.216551,3344.957163,94.684817,,,,,,,
2025-06-12 07:35:00,BREAK,BREAK_SHORT,3360.000,-1,3.606586,-1.656229,-1.592018,-1.495732,-1,1,-1,3370.083736,3344.957163,94.684817,,,,,,,
2025-06-12 07:50:00,CANCEL,BREAK_SHORT,3360.000,-1,4.594821,-0.684104,-1.962062,0.972126,1,1,-1,3369.415546,3344.957163,94.684817,3364.594821,3350.000000,0.296881,,,,r
2025-06-12 09:50:00,ARM,,3370.000,1,3.662058,0.568897,0.662555,0.624047,1,-1,1,3367.469942,3345.467977,94.580254,,,,,,,
2025-06-12 09:55:00,CANCEL,,3370.000,1,3.569054,0.415610,0.698828,0.434182,1,-1,1,3367.457581,3345.467977,94.580254,,,,,,,zone
2025-06-12 10:25:00,ARM,,3380.000,1,4.052685,1.042930,1.307081,0.907975,1,1,1,3367.529789,3346.249625,94.413801,,,,,,,
2025-06-12 10:30:00,BREAK,BREAK_LONG,3380.000,1,4.081779,0.848895,1.481291,0.142364,1,1,1,3367.622362,3346.249625,94.413801,,,,,,,
2025-06-12 10:45:00,ENTRY,BREAK_LONG,3380.000,1,3.920442,0.017005,1.244035,-0.831890,1,1,1,3367.920660,3346.249625,94.413801,3376.079558,3390.000000,1.310277,3382.195,,,
2025-06-12 11:35:00,EXIT,BREAK_LONG,3380.000,1,4.242696,-0.795878,-0.698095,-0.607645,1,1,1,3368.832795,3347.674346,94.273153,3376.079558,3390.000000,1.310277,3382.195,3376.080,STOP,
2025-06-12 11:35:00,ARM,,3370.000,-1,4.242696,-0.795878,-0.698095,-0.607645,-1,-1,-1,3368.832795,3347.674346,94.273153,,,,,,,
2025-06-12 11:40:00,CANCEL,,3370.000,-1,4.218932,-0.332628,-0.372909,0.026467,-1,-1,-1,3368.874111,3347.674346,94.273153,,,,,,,zone
2025-06-12 13:40:00,ARM,,3400.000,1,5.191193,1.004907,0.555530,1.036794,1,1,1,3370.889533,3350.447210,94.131613,,,,,,,
2025-06-12 13:45:00,CANCEL,,3400.000,1,5.417179,0.227671,0.196369,0.077612,1,1,1,3371.009123,3350.447210,94.131613,,,,,,,zone
2025-06-12 14:55:00,ARM,,3380.000,-1,4.819564,-0.290137,-0.498339,-0.241774,-1,-1,-1,3372.194714,3352.083790,94.291884,,,,,,,
2025-06-12 15:15:00,SWEEP,REV_LONG,3380.000,-1,4.779035,-0.029643,-0.212926,0.226895,1,1,1,3372.395481,3353.329916,94.324106,3375.240483,3390.000000,,,,,
2025-06-12 15:15:00,CANCEL,REV_LONG,3380.000,-1,4.779035,-0.029643,-0.212926,0.226895,1,1,1,3372.395481,3353.329916,94.324106,3375.240483,3390.000000,0.703444,,,,r
2025-06-12 15:30:00,ARM,,3390.000,1,4.626315,0.341524,0.186572,0.371168,1,1,1,3372.611114,3353.329916,94.324106,,,,,,,
2025-06-12 15:35:00,CANCEL,,3390.000,1,4.543364,0.076302,0.114686,-0.194557,1,1,1,3372.685063,3353.329916,94.324106,,,,,,,sweep
2025-06-12 16:20:00,ARM,,3390.000,1,3.659120,0.201323,0.220109,0.276840,1,1,1,3373.281968,3354.600900,94.353997,,,,,,,
2025-06-12 16:25:00,CANCEL,,3390.000,1,3.554182,0.239624,0.074317,0.150176,1,1,1,3373.353926,3354.600900,94.353997,,,,,,,sweep
2025-06-12 16:50:00,ARM,,3380.000,-1,3.622277,-0.490483,-0.468603,-0.311615,-1,-1,-1,3373.649758,3354.600900,94.353997,,,,,,,
2025-06-12 16:55:00,CANCEL,,3380.000,-1,3.541400,-0.441445,-0.164659,-0.356231,-1,-1,-1,3373.693077,3354.600900,94.353997,,,,,,,zone
2025-06-12 23:45:00,ARM,,3390.000,1,1.835232,1.153351,0.943778,1.450056,1,1,1,3383.579697,3361.113187,94.232274,,,,,,,
2025-06-12 23:50:00,BREAK,BREAK_LONG,3390.000,1,1.907001,1.312707,1.021791,1.431362,1,1,1,3383.889275,3361.113187,94.232274,,,,,,,
2025-06-13 00:05:00,CANCEL,BREAK_LONG,3390.000,1,3.421651,1.862648,2.267790,0.549942,1,1,1,3385.746538,3362.474239,94.082295,3386.578349,3400.000000,0.428422,,,,r
2025-06-13 00:50:00,ARM,,3420.000,1,5.672592,0.451293,1.360784,0.446216,1,1,1,3392.102952,3362.474239,94.082295,,,,,,,
2025-06-13 01:00:00,CANCEL,,3420.000,1,5.758816,0.347872,0.927359,0.451731,1,1,1,3393.482883,3364.594072,94.407844,,,,,,,sweep
2025-06-13 01:20:00,ARM,,3430.000,1,5.948591,0.571004,0.790041,0.668830,1,1,1,3396.371057,3364.594072,94.407844,,,,,,,
2025-06-13 01:25:00,CANCEL,,3430.000,1,6.062263,0.227638,0.762846,-0.274935,1,1,1,3397.111746,3364.594072,94.407844,,,,,,,sweep
2025-06-13 02:15:00,ARM,,3430.000,1,4.878158,0.275377,0.168655,0.572677,1,1,1,3403.115128,3367.066854,94.478983,,,,,,,
2025-06-13 02:20:00,BREAK,BREAK_LONG,3430.000,1,4.913289,0.306312,0.447705,0.188280,1,1,1,3403.675849,3367.066854,94.478983,,,,,,,
2025-06-13 02:35:00,CANCEL,BREAK_LONG,3430.000,1,5.013867,0.263935,0.666722,-0.042377,1,1,1,3405.386458,3367.066854,94.478983,3424.986133,3440.000000,0.138806,,,,r
2025-06-13 03:20:00,ARM,,3420.000,-1,5.247597,-0.863252,-0.530855,-0.537363,-1,-1,-1,3409.667436,3369.981879,94.491494,,,,,,,
2025-06-13 03:25:00,CANCEL,,3420.000,-1,5.451340,-0.066650,-0.115971,0.581896,-1,-1,-1,3409.961616,3369.981879,94.491494,,,,,,,zone
2025-06-13 04:00:00,ARM,,3420.000,-1,4.785250,-0.477161,-1.020415,-0.686644,-1,-1,-1,3411.682397,3372.160629,94.582755,,,,,,,
2025-06-13 04:05:00,CANCEL,,3420.000,-1,4.828803,0.053153,-0.601406,0.090649,-1,-1,-1,3411.893221,3372.160629,94.582755,,,,,,,zone
2025-06-13 04:15:00,ARM,,3430.000,1,4.522412,0.248024,0.082343,0.725185,1,1,1,3412.327127,3372.160629,94.582755,,,,,,,
2025-06-13 04:25:00,CANCEL,,3430.000,1,4.381672,-0.052872,-0.210165,-0.226151,1,1,1,3412.744124,3372.160629,94.582755,,,,,,,sweep
2025-06-13 05:20:00,ARM,,3420.000,-1,3.878997,-0.409900,-0.579732,-0.400041,-1,-1,-1,3414.442884,3374.244134,94.687703,,,,,,,
